ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
601018.SH,20200102,3.82,3.87,3.81,3.86,3.8,0.06,1.5789,211870.07,81565.366
601018.SH,20200103,3.89,3.95,3.88,3.89,3.86,0.03,0.7772,289544.86,113307.227
601018.SH,20200106,3.86,3.94,3.84,3.89,3.89,0.0,0.0,219103.29,85386.005
601018.SH,20200107,3.9,3.94,3.9,3.94,3.89,0.05,1.2853,151962.09,59637.416
601018.SH,20200108,3.92,3.93,3.83,3.89,3.94,-0.05,-1.269,282713.92,109524.071
601018.SH,20200109,3.91,3.92,3.86,3.9,3.89,0.01,0.2571,140068.6,54484.875
601018.SH,20200110,3.9,3.92,3.85,3.88,3.9,-0.02,-0.5128,148630.82,57566.088
601018.SH,20200113,3.89,3.91,3.86,3.91,3.88,0.03,0.7732,136742.33,53139.653
601018.SH,20200114,3.9,3.92,3.87,3.9,3.91,-0.01,-0.2558,170204.85,66301.06
601018.SH,20200115,3.89,3.89,3.84,3.84,3.9,-0.06,-1.5385,122479.54,47200.641
601018.SH,20200116,3.86,3.88,3.82,3.84,3.84,0.0,0.0,99340.74,38187.463
601018.SH,20200117,3.84,3.86,3.82,3.83,3.84,-0.01,-0.2604,83717.75,32118.382
601018.SH,20200120,3.83,3.84,3.81,3.83,3.83,0.0,0.0,113263.0,43298.909
601018.SH,20200121,3.83,3.83,3.76,3.76,3.83,-0.07,-1.8277,144693.67,54923.711
601018.SH,20200122,3.77,3.8,3.72,3.78,3.76,0.02,0.5319,114915.95,43257.473
601018.SH,20200123,3.77,3.77,3.64,3.66,3.78,-0.12,-3.1746,194780.42,72171.244
601018.SH,20200203,3.29,3.29,3.29,3.29,3.66,-0.37,-10.1093,89281.0,29373.449
601018.SH,20200204,2.96,3.22,2.96,3.17,3.29,-0.12,-3.6474,428107.92,134349.27
601018.SH,20200205,3.18,3.27,3.16,3.21,3.17,0.04,1.2618,256198.65,82598.016
601018.SH,20200206,3.22,3.27,3.18,3.26,3.21,0.05,1.5576,238063.57,76703.337
601018.SH,20200207,3.26,3.26,3.21,3.25,3.26,-0.01,-0.3067,170294.34,55000.292
601018.SH,20200210,3.22,3.31,3.21,3.29,3.25,0.04,1.2308,228864.5,75060.714
601018.SH,20200211,3.3,3.43,3.29,3.36,3.29,0.07,2.1277,216325.67,72691.591
601018.SH,20200212,3.36,3.38,3.32,3.37,3.36,0.01,0.2976,137426.6,46026.526
601018.SH,20200213,3.35,3.42,3.33,3.34,3.37,-0.03,-0.8902,164219.65,55261.731
601018.SH,20200214,3.33,3.35,3.3,3.34,3.34,0.0,0.0,110631.16,36791.656
601018.SH,20200217,3.34,3.41,3.32,3.41,3.34,0.07,2.0958,228350.78,77192.234
